Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2017-07-01,,92.0,116.0,84.0,89.0,63.0,,126.0,,92.0,55.0,49.0,
2017-07-02,,160.0,109.0,54.0,106.0,66.0,,156.0,,94.0,80.0,39.0,
2017-07-03,,92.0,92.0,49.0,78.0,66.0,,88.0,,91.0,58.0,39.0,
2017-07-04,,85.0,74.0,149.0,61.0,57.0,,219.0,,91.0,78.0,40.0,
2017-07-05,,93.0,63.0,212.0,61.0,58.0,,332.0,,101.0,94.0,60.0,
2017-07-06,,87.0,77.0,85.0,53.0,57.0,,402.0,,88.0,107.0,63.0,
2017-07-07,,97.5,119.0,77.0,58.0,63.0,,404.0,,89.0,118.0,52.0,
2017-07-08,,108.0,94.0,65.0,69.0,66.0,,372.0,,104.0,96.0,54.0,
2017-07-09,,112.0,104.0,108.0,64.0,61.0,,529.0,,98.33333333333331,85.0,53.0,
2017-07-10,,102.0,76.0,78.0,75.0,60.0,,453.0,,92.66666666666666,75.0,47.0,
2017-07-11,,78.0,92.0,59.0,58.0,60.0,,377.0,,87.0,108.0,41.0,
2017-07-12,,67.0,85.0,47.0,43.0,66.0,,576.0,,97.0,134.0,39.0,
2017-07-13,,74.0,96.0,39.0,55.0,58.0,,210.0,,93.0,61.0,48.0,
2017-07-14,,72.0,84.0,40.0,82.0,53.0,,497.0,,100.0,53.0,43.0,
2017-07-15,,82.0,86.0,56.0,96.0,74.0,,399.5,,96.0,67.0,59.0,
2017-07-16,,61.0,99.0,65.0,87.0,86.0,,302.0,,100.0,81.0,52.0,
2017-07-17,,68.0,80.0,71.0,73.0,93.0,,204.5,,97.0,83.0,48.0,
2017-07-18,,68.0,78.0,97.0,78.0,47.0,,107.0,,99.0,75.0,54.0,
2017-07-19,,60.0,73.0,118.0,83.0,46.0,,114.0,,99.0,78.5,47.0,
2017-07-20,,61.0,70.0,116.0,69.0,48.0,,80.0,,110.0,82.0,43.0,
2017-07-21,,111.0,117.0,53.0,83.0,50.0,,69.0,,100.0,86.0,37.0,
2017-07-22,,132.0,131.0,30.0,122.0,55.0,,288.0,,99.0,66.0,41.5,
2017-07-23,,107.0,77.0,37.0,79.0,71.0,,547.0,,101.0,71.75,46.0,
2017-07-24,,109.0,169.0,35.0,80.0,65.0,,449.5,,101.0,77.5,50.5,
2017-07-25,,164.0,203.0,37.0,68.0,55.0,,352.0,,102.0,83.25,55.0,
2017-07-26,,85.0,221.0,32.0,66.0,62.0,,254.5,,102.0,89.0,66.0,
2017-07-27,,83.0,164.0,41.0,149.0,60.0,,157.0,,116.0,86.0,55.0,
2017-07-28,,122.0,85.0,42.0,84.0,56.0,,326.0,,130.0,88.0,46.0,
2017-07-29,,119.0,74.0,47.0,85.0,55.0,,248.0,,144.0,95.0,41.0,
2017-07-30,,94.0,81.0,30.0,78.0,63.0,,482.0,,158.0,97.66666666666669,47.0,
2017-07-31,,89.0,73.0,29.0,64.0,69.0,,277.0,,84.0,100.33333333333334,62.0,
2017-08-01,,136.0,82.0,44.0,57.0,60.0,,72.0,,110.0,103.0,68.0,
2017-08-02,,130.0,144.0,40.0,76.0,61.0,,72.0,,104.0,104.5,62.0,
2017-08-03,,160.0,120.0,49.0,78.0,51.0,,68.0,,,106.0,63.0,
2017-08-04,,55.0,84.0,50.0,125.0,49.0,,68.0,,,115.0,62.0,
2017-08-05,,106.0,149.0,88.0,156.0,67.0,,84.0,,,157.0,59.0,
2017-08-06,,127.0,202.0,99.0,158.0,75.0,,76.0,,,173.0,54.0,
2017-08-07,,176.0,96.0,110.0,126.0,90.0,,80.0,,,161.0,61.0,
2017-08-08,,143.0,96.0,68.0,80.0,83.0,,84.0,,,118.0,63.0,
2017-08-09,,74.0,71.0,73.0,70.0,80.0,,88.0,,,116.0,63.0,
2017-08-10,,50.0,48.0,95.0,146.0,71.0,,92.0,,,103.0,61.0,
2017-08-11,,56.0,61.0,58.0,126.0,65.0,,82.0,,141.0,96.0,64.0,
2017-08-12,,50.0,82.0,45.0,84.0,67.0,,59.0,,177.0,83.0,56.0,
2017-08-13,,67.0,55.0,49.66666666666666,81.0,55.0,,79.0,,215.0,78.0,58.0,
2017-08-14,,82.0,80.0,54.33333333333333,175.0,60.0,,84.0,,139.0,92.0,74.0,
2017-08-15,,70.0,86.0,59.0,134.0,58.0,,69.0,,92.0,116.0,82.0,
2017-08-16,,65.0,101.0,53.0,97.0,63.0,,65.0,,120.0,112.0,58.0,
2017-08-17,,70.0,99.0,66.0,172.0,70.0,,104.0,,146.0,117.0,60.0,
2017-08-18,,64.0,76.0,70.0,129.0,85.0,,143.0,,176.0,112.6,57.0,
2017-08-19,,57.0,79.5,70.0,66.0,65.0,,130.0,,156.0,108.2,56.0,
2017-08-20,,63.0,83.0,63.0,110.0,59.0,,83.0,,85.0,103.79999999999998,55.0,
2017-08-21,,48.0,86.5,42.0,72.0,62.0,,68.0,,94.0,99.39999999999998,58.0,
2017-08-22,,63.0,90.0,47.333333333333336,75.0,60.0,,95.0,,74.0,95.0,54.0,
2017-08-23,,62.0,86.0,52.66666666666667,75.0,62.0,,135.0,,82.0,88.0,54.0,
2017-08-24,,68.0,91.0,58.0,73.0,72.0,,98.0,,101.0,76.0,93.0,
2017-08-25,,172.0,91.0,104.0,76.0,72.0,,176.0,,106.0,88.0,68.0,
2017-08-26,,91.0,81.0,97.8,63.0,55.0,,244.0,,69.0,91.0,62.0,
2017-08-27,,39.0,81.0,91.6,56.0,52.0,,270.0,,82.0,107.0,55.0,
2017-08-28,,47.0,109.0,85.39999999999999,50.0,56.0,,477.0,,94.0,118.0,57.0,
2017-08-29,,57.0,127.0,79.19999999999999,41.0,56.0,,684.0,,67.0,116.5,64.0,
2017-08-30,,56.0,92.0,73.0,55.0,56.0,,891.0,,61.0,115.0,58.0,
2017-08-31,,69.0,93.0,94.0,108.0,60.0,,242.0,,80.0,130.0,60.0,
2017-09-01,,200.0,84.0,91.0,70.0,71.0,,58.0,,70.0,184.0,54.0,
2017-09-02,,135.0,86.0,88.0,72.0,87.0,,57.0,,62.0,233.0,60.0,
2017-09-03,,107.0,93.0,88.0,66.0,64.0,,57.0,,77.0,79.0,52.0,
2017-09-04,,74.0,82.0,89.0,83.0,59.0,,96.0,,92.0,92.0,53.0,
2017-09-05,,79.0,136.0,88.0,73.0,79.0,,88.0,,90.0,105.0,55.0,
2017-09-06,,101.0,104.0,88.0,84.0,86.0,,63.0,,117.0,110.0,52.0,
2017-09-07,,60.0,78.0,88.0,77.0,82.0,,63.0,,118.0,118.0,64.0,
2017-09-08,,75.0,82.0,106.0,96.0,74.0,,78.0,,119.0,119.0,66.0,
2017-09-09,,114.0,84.0,96.0,95.0,72.0,,109.0,,131.0,127.0,65.0,
2017-09-10,,57.0,73.0,118.0,116.0,60.0,,131.0,,142.0,127.0,53.0,
2017-09-11,,68.0,64.0,119.0,171.0,51.0,,142.0,,97.0,111.0,61.0,
2017-09-12,,68.0,68.0,106.0,163.0,55.0,,238.0,,125.0,111.0,58.0,
2017-09-13,,59.0,79.0,115.0,153.0,55.0,,163.0,,159.0,91.0,59.0,
2017-09-14,,63.0,73.0,142.0,173.0,60.0,,199.0,,161.0,102.0,54.0,
2017-09-15,,52.0,77.0,169.0,120.0,56.0,,123.0,,154.0,142.0,60.0,
2017-09-16,,49.0,77.0,110.0,79.0,56.0,,119.0,,136.0,135.0,71.0,
2017-09-17,,40.0,77.0,106.0,76.0,39.0,,123.0,,137.0,149.0,60.0,
2017-09-18,,43.0,67.0,99.0,75.0,53.0,,107.0,,173.0,138.0,69.0,
2017-09-19,,44.0,68.0,109.0,141.0,54.0,,116.0,,202.0,146.0,65.0,
2017-09-20,,52.0,67.0,137.0,61.0,57.0,,148.0,,189.0,164.0,59.0,
2017-09-21,,51.0,71.0,144.0,67.0,59.0,,190.0,,196.0,125.0,55.0,
2017-09-22,,51.0,87.0,92.0,176.0,58.0,,178.0,,198.0,88.0,56.0,
2017-09-23,,76.0,98.0,83.0,59.0,54.0,,226.0,,154.0,84.0,57.0,
2017-09-24,,76.0,137.0,84.0,79.0,95.0,,270.0,,108.0,118.0,55.0,
2017-09-25,,57.0,156.0,104.0,76.0,99.0,,189.0,,170.0,96.0,61.0,
2017-09-26,,65.0,116.0,131.0,89.0,80.0,,229.0,,225.0,112.0,63.0,
2017-09-27,,83.0,104.0,165.0,151.0,107.0,,206.0,,216.0,128.0,57.0,
2017-09-28,,56.0,106.0,176.0,160.0,98.0,,153.0,,199.0,109.0,61.0,
2017-09-29,,58.0,81.0,172.0,140.0,74.0,,191.0,,233.0,139.0,69.0,
2017-09-30,,61.0,78.0,137.0,135.0,70.0,,238.0,,271.0,190.0,57.0,
2017-10-01,,66.0,66.0,131.0,140.0,110.0,,284.0,,232.0,202.0,36.0,
2017-10-02,,69.0,62.0,132.0,115.0,81.5,91.0,247.0,,,114.0,,
2017-10-03,,62.0,58.0,115.0,122.0,53.0,69.0,193.0,,,118.0,,
2017-10-04,,125.0,62.0,151.0,100.0,102.0,77.0,209.0,,,181.0,,
2017-10-05,,126.0,78.0,180.0,95.0,164.0,81.0,196.0,,,168.0,,
2017-10-06,,80.0,68.0,183.0,103.0,102.0,92.75,185.0,,,163.5,,
2017-10-07,,70.0,75.0,193.0,138.0,94.0,104.5,174.0,,,159.0,,
2017-10-08,,104.0,75.0,224.0,188.0,100.0,116.25,164.0,,,195.0,,
2017-10-09,,83.0,77.0,268.0,165.0,111.0,128.0,154.0,,,235.0,,
2017-10-10,,130.0,89.0,253.0,207.0,103.0,84.0,182.0,,,244.0,,
2017-10-11,105.0,79.0,94.0,208.0,200.0,113.0,121.16666666666666,176.0,,,206.0,,
2017-10-12,,71.0,86.0,211.0,182.0,102.0,158.33333333333331,169.0,,,232.0,,
2017-10-13,,61.0,146.0,246.0,259.0,147.0,195.5,166.0,,,254.0,,
2017-10-14,,67.0,90.0,319.0,311.0,123.0,232.66666666666663,161.0,,,275.0,,
2017-10-15,,73.0,83.0,317.0,308.0,97.0,269.8333333333333,165.0,,,238.0,,
2017-10-16,,58.0,77.0,310.0,319.0,125.5,307.0,191.0,,,225.0,,
2017-10-17,,64.0,76.0,313.0,348.0,154.0,,240.0,,,249.0,,
2017-10-18,,98.0,277.0,310.0,354.0,150.0,,269.0,,,250.0,,
2017-10-19,,98.0,431.0,336.0,330.0,151.0,,294.0,,,213.0,,
2017-10-20,,177.0,213.0,497.0,362.0,247.0,,407.0,,463.0,213.0,,
2017-10-21,319.0,129.0,72.0,404.0,265.0,141.0,,368.0,,320.0,276.0,,
2017-10-22,146.0,79.0,70.0,338.0,339.0,121.0,,307.0,,338.0,240.0,,
2017-10-23,80.0,80.0,114.0,327.0,391.0,113.0,,235.0,,395.0,197.0,,
2017-10-24,102.0,94.0,115.0,366.0,353.0,111.0,,314.0,,229.0,142.0,,
2017-10-25,459.0,96.0,100.0,357.0,363.0,117.8,342.0,315.0,,239.0,246.0,,
2017-10-26,1426.0,75.0,68.0,328.0,379.0,124.6,341.0,350.0,,318.0,295.0,,
2017-10-27,1348.0,66.0,70.0,345.0,343.0,131.4,335.0,335.0,,308.0,226.0,,
2017-10-28,1073.0,80.0,83.0,379.0,338.0,138.20000000000002,331.0,328.0,,338.0,226.0,,
2017-10-29,952.0,98.0,113.0,362.0,333.0,145.0,305.0,335.0,,356.0,180.0,,
2017-10-30,871.6,102.0,88.0,340.0,344.0,130.0,296.0,326.0,,341.0,195.0,,
2017-10-31,791.2,120.0,75.0,366.0,237.0,128.0,73.0,337.0,116.0,271.0,233.0,72.0,
2017-11-01,710.8000000000001,141.0,99.0,344.0,312.0,150.0,75.0,353.0,149.0,304.0,256.0,67.0,
2017-11-02,630.4000000000001,120.0,70.0,305.0,323.0,156.0,145.33333333333331,331.0,144.0,314.0,210.0,65.0,
2017-11-03,550.0,159.0,62.0,310.0,354.0,158.0,215.66666666666663,335.0,141.0,317.0,171.0,69.0,
2017-11-04,538.0,125.0,66.0,345.0,369.0,114.0,286.0,337.0,86.0,318.0,211.0,77.0,
2017-11-05,498.0,59.0,58.0,370.0,388.0,91.0,276.0,340.0,82.0,319.0,252.0,67.0,
2017-11-06,517.0,49.0,68.0,377.0,339.0,80.0,289.0,332.0,70.0,321.0,244.0,76.0,
2017-11-07,901.0,68.0,68.0,532.0,362.0,94.0,286.0,360.0,94.0,252.0,275.0,70.0,
2017-11-08,929.0,54.0,74.0,675.0,425.0,105.0,354.0,461.0,85.0,235.0,251.0,83.0,
2017-11-09,850.0,70.0,70.0,677.0,495.0,95.0,430.0,590.0,90.0,248.0,208.0,64.0,
2017-11-10,669.0,75.0,103.0,597.0,503.0,100.0,439.0,522.0,99.0,295.0,257.0,86.0,
2017-11-11,1141.0,77.0,146.0,471.0,463.0,123.0,429.0,460.0,148.0,317.0,275.0,74.0,
2017-11-12,707.0,69.0,163.0,613.0,386.0,123.0,372.0,472.0,150.0,328.0,270.0,72.0,
2017-11-13,1577.0,65.0,110.0,561.0,454.0,111.0,345.0,506.0,130.0,311.0,333.0,102.0,
2017-11-14,1747.0,68.0,91.0,444.0,581.0,111.0,341.0,396.0,93.0,234.0,193.0,100.0,
2017-11-15,1065.0,66.0,68.0,378.0,444.0,104.0,314.0,363.0,85.0,128.0,199.0,97.0,
2017-11-16,195.0,76.0,96.0,357.0,360.0,92.0,250.0,346.0,64.0,131.0,221.0,91.0,
2017-11-17,291.0,81.0,108.0,330.0,361.0,82.0,233.0,338.0,63.0,262.0,276.0,99.0,
2017-11-18,313.0,64.0,82.0,309.0,341.0,106.0,306.0,330.0,58.0,200.0,220.0,114.0,
2017-11-19,333.0,68.0,62.0,297.0,360.0,112.0,310.0,332.0,52.0,206.0,295.0,81.0,
2017-11-20,338.0,62.0,69.0,329.0,324.0,86.0,360.0,332.0,74.0,314.0,280.0,69.0,
2017-11-21,371.0,60.0,61.0,341.0,316.0,106.0,322.0,328.0,62.0,307.0,157.0,63.0,
2017-11-22,463.0,65.0,64.0,348.0,350.0,102.0,335.0,314.0,95.0,318.0,185.0,80.0,
2017-11-23,419.0,87.0,126.0,340.0,344.0,133.0,398.0,305.0,120.0,288.0,153.0,91.0,
2017-11-24,700.0,82.0,158.0,348.0,336.0,149.0,406.0,329.0,161.0,302.0,230.0,87.0,
2017-11-25,1043.0,72.0,184.0,347.0,342.0,140.0,406.0,339.0,174.0,322.0,256.0,162.0,184.0
2017-11-26,1029.0,69.0,136.0,368.0,360.0,147.0,474.0,328.0,175.0,316.0,305.0,230.0,197.0
2017-11-27,1041.0,58.0,87.0,382.0,342.0,166.0,447.0,365.0,153.0,313.0,304.0,103.0,198.0
2017-11-28,1430.0,58.0,71.0,360.0,385.0,171.0,407.0,362.0,158.0,306.0,203.0,83.0,188.0
2017-11-29,765.0,82.0,75.0,359.0,364.0,164.0,431.0,350.0,138.0,317.0,249.0,86.0,173.0
2017-11-30,599.0,68.0,69.0,388.0,411.0,140.0,438.0,328.0,116.0,323.0,249.0,58.0,165.0
2017-12-01,764.0,53.0,57.0,377.0,434.0,139.0,480.0,336.0,122.0,324.0,215.0,57.0,191.0
2017-12-02,330.0,26.0,71.0,356.0,387.0,135.0,550.0,350.0,165.0,296.0,336.0,60.0,191.0
2017-12-03,205.0,54.0,90.0,384.0,389.0,140.0,457.0,338.0,157.0,309.0,234.0,76.0,227.0
2017-12-04,164.0,68.0,86.0,415.0,366.0,144.0,415.0,347.0,162.0,266.0,253.0,86.0,168.0
2017-12-05,187.0,63.0,76.0,404.0,366.0,128.0,446.0,372.0,207.0,227.0,265.0,85.5,198.0
2017-12-06,149.0,83.0,70.0,330.0,369.0,100.0,481.0,325.0,230.0,206.0,218.0,85.0,201.0
2017-12-07,215.0,96.0,143.0,215.0,351.0,122.0,465.0,238.0,195.0,185.0,198.0,84.5,252.0
2017-12-08,284.0,120.0,175.0,220.0,240.0,145.0,407.0,206.0,155.0,298.0,187.0,84.0,310.0
2017-12-09,167.0,148.0,156.0,312.0,310.0,142.0,397.0,305.0,104.0,304.0,197.0,68.0,196.0
2017-12-10,337.0,133.0,163.0,389.0,389.0,120.0,387.0,346.0,148.0,277.0,182.0,85.0,132.0
2017-12-11,696.0,143.0,153.0,406.0,354.0,117.0,366.0,348.0,132.0,162.0,121.0,105.0,147.0
2017-12-12,295.0,86.0,126.0,280.0,339.0,144.0,385.0,236.0,159.0,127.0,93.0,139.0,179.0
2017-12-13,565.0,75.0,93.0,263.0,352.0,143.0,378.0,222.0,169.0,116.0,113.0,83.0,145.0
2017-12-14,400.0,86.0,81.0,276.0,328.0,132.0,314.0,166.0,128.0,126.0,93.0,81.0,115.0
2017-12-15,250.0,122.0,95.0,292.0,328.0,126.0,308.0,202.0,125.0,113.0,88.0,124.0,140.0
2017-12-16,232.0,119.0,107.0,228.0,325.0,133.0,336.0,226.0,155.0,114.0,89.0,87.0,156.0
2017-12-17,174.0,100.0,102.0,195.0,293.0,136.0,365.0,165.0,206.0,133.0,103.0,94.0,225.0
2017-12-18,198.0,108.0,97.0,223.0,341.0,140.0,406.0,193.5,158.0,142.0,153.0,79.0,251.0
2017-12-19,340.0,112.0,91.0,291.0,417.0,138.0,441.0,222.0,131.0,126.0,140.0,125.0,228.0
2017-12-20,355.0,110.0,78.0,378.0,543.0,151.0,416.0,325.0,124.0,230.0,174.0,71.0,223.0
2017-12-21,246.0,131.0,93.0,467.0,486.0,164.0,391.0,343.0,142.0,227.0,130.0,78.0,170.0
2017-12-22,216.0,93.0,109.0,370.0,383.0,195.0,346.0,314.0,164.0,143.0,96.0,68.0,165.0
2017-12-23,306.0,91.0,89.0,253.0,337.0,180.0,364.0,225.0,251.0,122.0,103.0,76.0,159.0
2017-12-24,650.0,70.0,83.0,309.0,339.0,169.0,393.0,320.0,268.0,197.0,147.0,66.0,232.0
2017-12-25,515.0,91.0,88.0,398.0,395.0,163.0,384.0,368.0,292.0,235.0,154.0,76.0,242.0
2017-12-26,529.0,174.0,113.0,372.0,371.0,164.0,375.0,337.0,296.0,315.0,242.0,94.0,274.0
2017-12-27,404.0,99.0,186.0,379.0,425.0,136.0,363.0,354.0,290.0,335.0,194.0,103.0,259.0
2017-12-28,773.0,109.0,148.0,398.0,460.0,132.0,533.0,374.0,203.0,298.0,227.0,129.0,225.0
2017-12-29,763.0,85.0,95.0,399.0,443.0,184.0,438.0,386.0,160.0,233.0,148.0,112.0,177.0
2017-12-30,474.0,77.0,108.0,421.0,362.0,156.0,409.0,372.0,99.0,283.0,174.0,145.0,120.0
2017-12-31,343.0,72.0,77.0,451.0,387.0,138.0,396.0,365.0,129.0,321.0,153.0,118.0,120.0
2018-01-01,278.0,73.0,89.0,462.0,356.0,122.0,371.0,410.0,131.0,331.0,221.0,106.0,120.0
2018-01-02,256.0,86.0,94.0,439.0,320.0,126.0,440.0,495.0,125.0,331.0,206.0,119.0,132.0
2018-01-03,300.0,84.0,105.0,405.0,406.0,163.0,417.5,444.0,132.0,232.0,232.0,99.0,136.0
2018-01-04,532.0,86.0,184.0,394.0,389.0,174.0,395.0,354.0,231.0,212.0,225.0,106.0,182.0
2018-01-05,534.0,95.0,176.0,398.0,398.0,164.0,418.0,371.0,233.0,,177.0,145.0,222.0
2018-01-06,738.0,102.0,158.0,403.0,359.0,158.0,403.0,422.0,231.0,,234.0,155.0,230.0
2018-01-07,622.0,104.0,136.0,384.0,387.0,146.0,388.0,410.0,230.0,,183.0,186.0,224.0
2018-01-08,517.0,93.0,124.0,314.0,431.0,146.0,432.0,328.0,229.0,,164.0,127.0,217.0
2018-01-09,216.0,84.0,121.0,373.0,408.0,160.0,438.0,371.0,150.0,,193.0,137.0,230.0
2018-01-10,316.0,75.0,96.0,366.0,398.0,165.0,379.0,367.0,192.0,,239.0,169.0,229.0
2018-01-11,586.0,76.0,179.0,318.0,393.0,160.0,364.0,311.0,279.0,,211.0,123.0,229.0
2018-01-12,898.0,115.0,156.0,306.0,427.0,155.0,377.0,312.0,305.0,,198.0,157.0,235.0
2018-01-13,421.0,101.0,258.0,370.0,432.0,150.0,405.0,356.0,293.0,237.0,260.0,127.0,214.0
2018-01-14,542.0,118.0,207.0,365.0,420.0,140.0,399.0,344.0,334.0,310.0,171.0,120.0,186.0
2018-01-15,610.0,98.0,147.0,352.0,398.0,143.0,358.0,335.0,320.0,170.0,173.0,162.0,172.0
2018-01-16,716.0,92.0,134.0,278.0,359.0,132.0,353.0,231.0,284.0,152.0,141.0,108.0,138.0
2018-01-17,804.0,98.0,161.0,350.0,363.0,125.0,391.0,300.0,297.0,144.0,116.0,182.0,125.0
2018-01-18,656.0,100.0,129.0,411.0,368.0,129.0,322.0,382.0,189.0,165.0,124.0,163.0,132.0
2018-01-19,1201.0,104.0,164.0,451.0,433.0,129.0,370.0,377.0,180.0,126.0,190.0,120.0,111.0
2018-01-20,898.0,122.0,140.0,351.0,391.0,131.0,266.0,285.0,229.0,129.0,223.0,125.0,137.0
2018-01-21,595.0,103.0,180.0,310.0,355.0,133.0,310.0,264.0,224.0,149.0,189.0,204.0,172.0
2018-01-22,384.0,96.0,167.0,362.0,384.0,142.0,360.0,304.0,200.0,125.0,171.0,183.0,160.0
2018-01-23,332.0,102.0,149.0,343.0,426.0,125.0,367.0,339.0,226.0,123.0,148.0,183.0,163.0
2018-01-24,1155.0,104.0,164.0,286.0,346.0,121.0,359.0,343.0,217.2,115.0,181.0,170.0,165.0
2018-01-25,1355.0,101.0,187.0,267.0,324.0,139.0,300.0,275.0,208.4,127.0,163.0,132.0,139.0
2018-01-26,1367.0,98.0,172.0,263.0,333.0,146.0,280.0,271.0,199.6,118.0,247.0,92.0,176.0
2018-01-27,795.0,104.0,161.0,284.0,344.0,167.0,241.0,322.0,190.79999999999995,132.0,171.0,99.0,162.0
2018-01-28,430.0,109.0,165.0,334.0,357.0,138.0,382.0,348.0,182.0,124.0,167.0,93.0,160.0
2018-01-29,1153.0,94.0,155.0,332.0,373.0,140.0,381.0,375.0,176.0,127.0,154.0,112.0,142.0
2018-01-30,1414.0,99.0,148.0,300.0,344.0,137.0,364.0,309.0,219.0,142.0,219.0,121.0,172.0
2018-01-31,1042.0,109.0,159.0,271.0,295.0,130.0,448.0,292.0,215.0,150.0,208.0,130.0,134.0
2018-02-01,1613.0,94.0,135.0,293.0,324.0,129.0,390.0,302.0,179.0,159.0,177.0,144.0,136.0
2018-02-02,433.0,118.0,167.0,318.0,321.0,125.0,361.0,328.0,172.0,149.0,168.0,132.0,130.0
2018-02-03,692.0,88.0,164.0,277.0,370.0,114.0,342.0,279.0,164.0,168.0,140.0,124.0,111.0
2018-02-04,620.0,87.0,123.0,284.0,370.0,104.0,309.0,257.0,169.0,165.0,132.0,111.0,117.0
2018-02-05,617.0,81.0,79.0,313.0,312.0,111.0,215.0,288.0,162.0,152.0,153.0,100.0,102.0
2018-02-06,590.0,85.0,94.0,324.0,323.0,111.0,168.0,316.0,150.0,130.0,305.0,96.0,108.0
2018-02-07,856.0,79.0,78.0,287.0,322.0,125.0,298.0,273.0,136.0,130.0,291.0,80.0,99.0
2018-02-08,587.0,80.0,78.0,334.0,299.0,114.0,289.0,324.0,116.0,141.0,208.0,66.0,121.0
2018-02-09,1423.0,95.0,107.0,375.0,290.0,108.0,236.0,345.0,112.0,138.0,140.0,80.0,86.0
2018-02-10,1917.0,83.0,113.0,378.0,286.0,113.0,283.0,339.0,99.0,145.0,158.0,71.0,57.0
2018-02-11,471.0,76.0,131.0,350.0,266.0,100.0,309.0,324.0,140.0,147.0,204.0,72.0,107.0
2018-02-12,488.0,74.0,88.0,218.0,267.0,102.0,323.5,263.0,136.0,123.0,140.0,82.0,118.0
2018-02-13,471.0,78.0,130.0,189.0,239.0,94.0,338.0,196.0,144.0,66.0,146.0,92.0,110.0
2018-02-14,172.0,71.0,138.0,217.0,247.0,100.0,302.0,272.0,121.0,58.0,114.0,94.0,114.0
2018-02-15,390.0,71.0,99.0,189.0,301.0,113.0,198.0,266.0,134.0,77.0,156.0,99.0,111.0
2018-02-16,802.0,70.0,119.0,248.0,359.0,110.0,297.0,319.0,137.0,129.0,174.0,82.0,117.0
2018-02-17,1035.0,77.0,113.0,277.0,398.0,108.0,316.0,324.0,169.0,137.0,221.0,88.0,107.0
2018-02-18,1477.0,83.0,133.0,284.0,358.0,116.0,332.0,348.0,136.0,133.0,275.0,105.0,87.0
2018-02-19,2049.0,82.0,150.0,321.0,386.0,111.0,333.0,331.0,148.0,139.0,198.0,107.0,89.0
2018-02-20,1314.0,81.0,118.0,335.0,313.0,103.0,331.0,,174.0,162.0,167.0,105.0,97.0
2018-02-21,1215.0,80.0,146.0,347.0,332.0,107.0,341.0,,156.0,154.0,223.0,112.0,100.0
2018-02-22,1483.0,82.0,118.0,333.0,394.0,114.0,369.0,,160.0,124.0,254.0,96.0,105.0
2018-02-23,1526.0,83.0,95.0,331.0,389.0,123.0,346.0,,157.0,123.0,311.0,94.0,114.0
2018-02-24,1170.6666666666667,81.0,88.0,347.0,382.0,106.0,360.0,,195.0,114.0,180.0,93.0,116.0
2018-02-25,815.3333333333335,69.0,73.0,317.0,348.0,104.0,349.0,,232.0,85.0,148.0,84.0,116.0
2018-02-26,460.0,68.0,76.0,170.0,317.0,118.0,353.0,,182.0,102.0,107.0,80.5,98.0
2018-02-27,700.0,71.0,117.0,167.0,181.0,134.0,304.0,,131.0,119.0,130.0,77.0,116.0
2018-02-28,831.0,81.0,182.0,274.0,202.0,129.0,312.0,,128.0,133.0,154.0,78.0,108.0
2018-03-01,291.0,83.0,234.0,293.0,264.0,124.0,311.0,287.0,142.0,132.0,147.0,70.0,100.0
2018-03-02,132.0,87.0,138.0,300.0,236.0,118.0,349.0,264.0,124.0,79.0,118.0,79.0,92.0
2018-03-03,212.0,92.0,115.0,244.0,202.0,119.0,232.0,231.0,118.0,73.0,111.0,85.0,80.0
2018-03-04,717.0,84.0,113.0,205.0,227.0,122.0,165.0,219.0,115.0,64.0,114.0,98.0,88.0
2018-03-05,525.0,86.0,93.0,180.0,187.0,114.0,263.0,156.0,121.0,69.0,105.0,95.0,83.0
2018-03-06,777.0,87.0,83.0,170.0,250.0,106.0,209.0,149.0,124.0,73.0,98.0,94.0,100.0
2018-03-07,807.0,90.0,113.0,192.0,288.0,108.0,179.0,165.0,115.0,133.0,103.0,97.0,81.0
2018-03-08,520.0,99.0,174.0,262.0,340.0,107.0,286.0,200.0,124.0,132.0,100.0,90.0,112.0
2018-03-09,1171.0,104.0,126.0,316.0,297.0,118.0,265.0,244.0,85.0,112.0,99.0,91.0,113.0
2018-03-10,1332.0,109.0,128.0,207.0,249.0,122.0,286.0,190.0,114.0,91.0,127.0,92.0,105.0
2018-03-11,1260.0,106.0,128.0,179.0,219.0,124.0,234.0,173.0,126.0,110.0,113.0,112.0,88.0
2018-03-12,708.0,92.0,118.0,236.0,247.0,95.0,291.0,199.0,120.0,128.0,118.0,95.0,78.0
2018-03-13,1108.0,76.0,153.0,241.0,247.0,88.0,306.0,201.0,112.0,140.0,133.0,89.0,78.0
2018-03-14,761.0,75.0,74.0,287.0,317.0,103.0,319.0,188.0,117.0,125.0,126.0,69.0,69.0
2018-03-15,541.0,77.0,69.0,314.0,331.0,96.0,342.0,179.0,109.0,119.0,133.0,55.0,60.0
2018-03-16,1274.0,71.0,78.0,269.0,233.0,115.0,344.0,200.0,99.0,88.0,137.0,60.0,51.0
2018-03-17,1241.0,74.0,81.0,218.0,273.0,105.0,247.0,208.0,148.0,93.0,124.0,62.0,61.0
2018-03-18,1210.0,53.0,89.0,177.0,142.0,80.0,203.0,172.0,224.0,112.0,116.0,65.0,90.0
